Date,Temperature_C,Humidity_%,Wind_Speed_kmph,Pressure_hPa,Wind_Direction_deg
2012-10-04,25.5,51.5,11.8,1011.7,35.6
2012-10-05,25.6,48.0,7.2,1012.7,39.9
2012-10-06,22.5,45.7,8.7,1010.0,175.3
2012-10-07,25.2,49.7,4.1,1011.3,9.4
2012-10-08,28.9,40.5,8.3,1005.2,207.2
2012-10-09,27.0,49.8,16.0,1005.3,340.1
2012-10-10,16.4,40.6,18.7,1011.0,158.5
2012-10-11,27.2,50.9,7.2,1008.6,6.6
2012-10-12,15.7,55.1,14.4,1007.0,151.4
2012-10-13,24.3,46.8,19.4,1006.4,200.4
2012-10-14,23.3,54.4,18.1,1007.3,150.0
2012-10-15,25.1,53.1,2.3,1006.5,170.5
2012-10-16,15.3,54.8,3.8,1006.1,110.4
2012-10-17,16.1,49.9,14.0,1010.7,130.4
2012-10-18,24.6,52.5,3.3,1011.2,169.9
2012-10-19,27.0,50.0,4.6,1008.1,156.7
2012-10-20,28.1,40.3,9.2,1009.6,190.9
2012-10-21,15.2,57.4,14.4,1012.6,38.7
2012-10-22,29.8,56.4,13.4,1007.3,56.7
2012-10-23,23.1,41.1,9.3,1009.9,181.2
2012-10-24,21.6,40.2,7.1,1013.0,117.6
2012-10-25,18.5,57.7,12.7,1011.5,263.6
2012-10-26,21.1,50.2,2.8,1014.8,70.1
2012-10-27,28.6,53.2,12.4,1010.8,266.7
2012-10-28,22.9,46.3,12.9,1010.4,56.6
2012-10-29,20.5,57.6,16.7,1006.3,200.2
2012-10-30,26.7,58.6,5.0,1011.6,138.8
2012-10-31,20.0,41.1,11.4,1009.1,117.7
2012-11-01,21.3,42.4,10.4,1012.5,217.1
2012-11-02,27.9,50.4,4.5,1005.4,215.1
2012-11-03,24.5,47.8,14.5,1013.2,8.0
2012-11-04,21.3,51.3,20.0,1005.2,338.9
2012-11-05,22.9,49.7,14.5,1007.1,218.8
2012-11-06,21.3,53.5,7.6,1009.9,64.0
2012-11-07,19.0,49.2,4.2,1007.6,182.5
2012-11-08,15.0,55.2,13.7,1014.1,293.5
2012-11-09,25.3,40.4,19.5,1007.1,54.3
2012-11-10,26.8,48.1,19.4,1013.4,87.8
2012-11-11,22.2,46.7,5.8,1007.2,240.2
2012-11-12,28.7,47.6,18.6,1013.9,164.9
2012-11-13,24.5,56.7,6.9,1007.9,183.6
2012-11-14,19.2,51.0,18.3,1007.8,244.1
2012-11-15,26.0,45.6,15.2,1009.7,328.8
2012-11-16,27.6,56.1,15.7,1011.5,166.9
2012-11-17,22.2,52.0,11.6,1009.9,230.5
2012-11-18,20.0,57.2,11.6,1011.0,169.4
2012-11-19,20.1,46.5,6.3,1012.4,240.9
2012-11-20,17.6,41.9,10.0,1005.8,349.3
2012-11-21,25.2,57.4,3.6,1013.2,283.2
2012-11-22,26.4,46.1,16.4,1007.2,245.6
2012-11-23,20.9,57.5,9.3,1012.2,3.4
2012-11-24,24.0,47.8,10.5,1008.5,71.6
2012-11-25,21.3,59.9,4.6,1008.0,185.3
2012-11-26,19.5,54.3,9.6,1009.9,177.1
2012-11-27,29.9,49.6,7.7,1012.0,168.2
2012-11-28,15.2,58.1,5.0,1012.6,307.5
2012-11-29,27.1,41.1,14.3,1009.9,43.6
2012-11-30,25.9,40.3,10.2,1010.7,228.2
2012-12-01,21.8,46.9,12.8,1013.4,348.5
2012-12-02,19.8,57.8,15.6,1013.9,127.7
2012-12-03,24.2,40.2,10.3,1006.6,297.8
2012-12-04,15.8,50.0,11.5,1009.9,123.7
2012-12-05,24.0,42.6,19.8,1011.1,220.3
2012-12-06,15.9,48.9,4.0,1014.3,92.5
2012-12-07,23.9,55.1,14.0,1014.2,91.4
2012-12-08,21.0,55.6,16.3,1013.4,147.8
2012-12-09,19.6,58.4,19.9,1009.8,36.2
2012-12-10,20.0,43.4,7.8,1005.2,118.6
2012-12-11,20.5,45.0,4.1,1006.0,149.1
2012-12-12,27.3,42.6,12.4,1009.2,76.8
2012-12-13,29.2,52.0,3.0,1013.7,309.8
2012-12-14,16.7,55.6,18.4,1013.7,15.7
2012-12-15,25.4,55.0,15.4,1012.1,233.9
2012-12-16,16.8,57.5,7.9,1008.4,348.4
2012-12-17,22.1,55.4,8.9,1012.2,260.5
2012-12-18,23.3,52.4,3.1,1007.3,104.6
2012-12-19,18.8,45.4,19.5,1009.1,81.3
2012-12-20,23.4,53.0,12.2,1009.6,156.0
2012-12-21,22.0,52.7,12.7,1013.3,316.7
2012-12-22,23.0,42.6,19.7,1006.5,311.3
2012-12-23,24.6,40.0,14.5,1014.6,34.1
2012-12-24,23.2,45.9,4.1,1011.7,119.2
2012-12-25,20.8,48.0,13.1,1010.3,77.9
2012-12-26,29.5,58.5,11.8,1014.3,30.2
2012-12-27,17.1,49.2,3.4,1014.5,54.0
2012-12-28,24.3,52.5,7.2,1007.5,270.8
2012-12-29,17.4,58.3,12.2,1007.5,194.6
2012-12-30,18.4,57.6,15.7,1011.0,334.7
2012-12-31,22.4,46.1,10.3,1006.9,113.7
2013-01-01,16.4,48.1,4.8,1011.8,2.5
2013-01-02,20.9,41.3,13.5,1009.2,231.9
2013-01-03,24.9,45.3,11.3,1014.9,307.2
2013-01-04,24.7,45.3,15.7,1011.7,289.7
2013-01-05,15.5,43.0,10.5,1012.9,254.5
2013-01-06,29.1,41.6,5.7,1013.4,99.8
2013-01-07,23.6,42.7,13.0,1013.1,107.1
2013-01-08,20.9,49.3,11.6,1005.3,43.8
2013-01-09,19.6,55.0,15.6,1013.2,242.0
2013-01-10,29.4,56.9,9.3,1010.3,306.9
2013-01-11,15.4,47.2,16.9,1014.3,243.9
2013-01-12,23.7,40.9,13.2,1013.5,218.8
2013-01-13,27.2,42.5,8.5,1008.5,328.3
2013-01-14,26.4,44.0,16.8,1013.4,258.4
2013-01-15,21.6,53.1,15.2,1006.2,139.4
2013-01-16,23.5,59.1,14.3,1005.5,242.6
2013-01-17,17.2,57.0,12.6,1005.2,47.0
2013-01-18,28.1,44.7,15.6,1007.2,227.9
2013-01-19,26.9,57.7,10.0,1013.5,274.8
2013-01-20,15.9,46.1,19.9,1007.9,85.7
2013-01-21,20.2,53.7,9.4,1014.6,297.8
2013-01-22,19.6,40.5,15.5,1009.2,80.5
2013-01-23,18.8,41.6,5.8,1012.4,54.5
2013-01-24,17.5,40.4,3.5,1006.6,87.7
2013-01-25,28.7,48.9,5.0,1014.7,162.4
2013-01-26,23.2,53.3,19.4,1012.5,25.1
2013-01-27,27.6,58.1,12.7,1006.9,325.0
2013-01-28,29.7,41.7,12.6,1005.2,78.6
2013-01-29,27.0,44.5,5.8,1012.9,191.0
2013-01-30,19.6,55.9,17.6,1005.6,250.2
2013-01-31,23.2,53.6,9.9,1014.3,210.9
2013-02-01,27.8,55.2,8.8,1013.3,186.1
2013-02-02,25.7,43.3,12.6,1008.6,180.0
2013-02-03,29.3,53.5,7.8,1012.3,59.9
2013-02-04,18.3,58.1,12.7,1010.6,134.4
2013-02-05,22.1,49.4,13.7,1010.5,27.7
2013-02-06,23.5,47.6,17.3,1012.9,24.7
2013-02-07,21.4,42.2,11.5,1011.3,286.6
2013-02-08,18.3,40.5,9.0,1011.9,199.6
2013-02-09,19.1,45.2,14.9,1011.2,273.6
2013-02-10,20.8,51.9,3.4,1012.7,329.8
2013-02-11,18.9,43.0,8.0,1006.0,104.6
2013-02-12,18.1,40.1,17.2,1013.7,124.4
2013-02-13,16.9,47.6,9.4,1007.6,15.6
2013-02-14,23.2,51.3,3.9,1013.6,103.2
2013-02-15,23.3,50.5,3.5,1011.7,205.2
2013-02-16,19.9,44.7,15.0,1013.0,284.4
2013-02-17,24.1,43.4,9.9,1010.2,191.2
2013-02-18,26.3,41.2,9.4,1011.5,267.4
2013-02-19,26.9,54.2,16.7,1013.8,219.6
2013-02-20,26.1,49.2,19.8,1012.9,139.3
2013-02-21,20.3,49.2,17.9,1014.2,43.8
2013-02-22,23.9,52.8,10.9,1007.8,96.1
2013-02-23,21.0,45.9,5.0,1011.7,35.7
2013-02-24,25.5,50.8,17.0,1012.7,280.1
2013-02-25,16.4,57.4,17.3,1014.5,276.4
2013-02-26,24.3,54.3,11.3,1008.0,230.6
2013-02-27,25.8,46.3,5.3,1014.7,176.7
2013-02-28,24.8,42.4,7.2,1012.3,170.6
2013-03-01,30.3,30.0,4.5,1006.4,144.8
2013-03-02,31.0,41.9,6.2,1011.2,270.2
2013-03-03,44.1,42.1,16.3,1007.4,80.8
2013-03-04,33.0,36.7,2.4,1008.4,295.4
2013-03-05,31.9,43.6,18.4,1013.2,58.4
2013-03-06,43.0,43.3,11.8,1010.0,15.3
2013-03-07,39.0,34.7,17.9,1013.0,80.5
2013-03-08,40.6,33.5,10.4,1008.9,344.9
2013-03-09,30.6,45.6,11.6,1006.0,121.3
2013-03-10,37.7,48.2,16.5,1013.5,185.3
2013-03-11,44.8,32.4,7.6,1008.5,217.2
2013-03-12,34.9,30.6,9.2,1011.9,92.8
2013-03-13,40.1,32.5,4.9,1010.6,324.5
2013-03-14,39.9,46.3,14.2,1006.8,151.0
2013-03-15,30.5,39.0,2.2,1007.5,355.7
2013-03-16,33.5,31.4,8.5,1011.4,1.1
2013-03-17,34.6,48.6,14.9,1014.0,158.7
2013-03-18,35.9,48.0,5.5,1010.0,349.8
2013-03-19,31.6,31.6,8.8,1014.8,293.3
2013-03-20,32.4,33.2,4.8,1010.6,236.7
2013-03-21,35.9,42.2,7.1,1006.8,27.1
2013-03-22,30.8,31.5,5.4,1012.2,4.8
2013-03-23,33.4,42.3,17.4,1008.4,110.7
2013-03-24,40.6,32.3,12.2,1014.9,32.7
2013-03-25,36.0,40.4,19.8,1013.3,206.1
2013-03-26,40.6,39.9,9.4,1014.7,292.7
2013-03-27,37.7,32.0,19.4,1013.7,52.8
2013-03-28,41.3,47.5,11.3,1012.6,231.6
2013-03-29,36.5,48.2,19.5,1006.2,329.3
2013-03-30,42.8,45.1,4.1,1011.1,25.5
2013-03-31,44.6,37.5,19.6,1007.9,215.7
2013-04-01,30.4,39.9,2.5,1007.7,16.6
2013-04-02,39.2,43.3,19.9,1011.1,89.0
2013-04-03,30.5,49.2,5.7,1008.3,252.0
2013-04-04,33.7,36.0,17.2,1012.6,199.1
2013-04-05,39.9,39.5,4.8,1013.9,116.7
2013-04-06,37.5,43.0,18.1,1005.1,9.3
2013-04-07,33.3,45.8,7.2,1014.4,4.6
2013-04-08,36.0,44.1,16.4,1012.0,257.5
2013-04-09,43.6,34.4,16.8,1011.7,71.2
2013-04-10,33.2,37.2,18.3,1012.0,12.9
2013-04-11,37.8,35.4,19.8,1007.5,232.1
2013-04-12,43.9,39.9,6.5,1011.1,97.9
2013-04-13,38.8,46.3,5.0,1009.8,252.7
2013-04-14,42.7,37.7,18.1,1013.4,9.5
2013-04-15,32.7,44.8,14.3,1010.2,315.3
2013-04-16,40.3,33.6,15.1,1010.7,193.4
2013-04-17,31.4,37.2,19.9,1006.7,152.2
2013-04-18,37.3,35.6,2.3,1006.3,130.9
2013-04-19,43.0,46.0,9.0,1009.9,245.5
2013-04-20,34.3,30.3,16.8,1014.7,110.8
2013-04-21,43.4,49.0,19.9,1013.9,76.8
2013-04-22,36.0,43.6,19.2,1014.2,293.2
2013-04-23,38.0,40.4,12.0,1007.3,117.3
2013-04-24,39.0,36.6,19.2,1005.8,204.1
2013-04-25,42.9,44.1,16.0,1014.7,331.5
2013-04-26,30.9,49.0,5.2,1011.9,270.0
2013-04-27,34.4,48.7,5.6,1014.5,308.9
2013-04-28,44.5,32.9,16.3,1005.7,198.7
2013-04-29,38.7,49.3,2.0,1005.3,230.4
2013-04-30,37.3,35.5,17.8,1006.7,353.7
2013-05-01,30.4,48.7,11.4,1005.3,172.9
2013-05-02,40.4,42.5,3.0,1008.8,22.0
2013-05-03,37.6,47.1,12.9,1013.0,352.4
2013-05-04,33.6,46.0,7.4,1008.1,297.5
2013-05-05,42.2,44.4,10.5,1007.6,88.1
2013-05-06,31.9,30.9,13.4,1008.9,144.0
2013-05-07,39.4,40.0,2.2,1006.1,123.3
2013-05-08,44.8,30.5,10.4,1012.5,332.5
2013-05-09,35.9,30.5,12.3,1008.3,19.5
2013-05-10,43.2,38.5,11.1,1005.1,129.3
2013-05-11,40.7,32.2,18.0,1012.1,153.3
2013-05-12,38.4,36.2,2.7,1007.5,262.9
2013-05-13,41.4,46.2,14.0,1007.2,207.0
2013-05-14,30.9,33.5,7.3,1014.0,320.5
2013-05-15,42.3,33.5,9.3,1014.0,103.7
2013-05-16,40.9,38.7,15.7,1010.1,259.3
2013-05-17,40.3,41.4,18.2,1006.8,299.7
2013-05-18,43.6,33.2,5.5,1009.7,91.9
2013-05-19,40.7,48.8,8.9,1009.8,342.4
2013-05-20,36.5,43.8,4.0,1011.3,268.8
2013-05-21,32.5,42.1,19.6,1005.7,219.8
2013-05-22,34.6,47.9,11.0,1010.5,241.0
2013-05-23,42.9,34.4,14.7,1013.4,211.7
2013-05-24,41.1,42.8,3.3,1012.6,109.4
2013-05-25,35.5,36.9,19.3,1014.0,101.8
2013-05-26,31.3,31.2,6.5,1008.8,73.3
2013-05-27,34.9,44.6,9.6,1005.0,278.2
2013-05-28,31.4,39.6,15.4,1005.4,187.2
2013-05-29,42.3,42.0,9.6,1007.0,50.5
2013-05-30,44.3,37.7,7.6,1005.7,108.7
2013-05-31,44.1,45.8,11.8,1012.0,347.6
2013-06-01,40.2,38.1,11.2,1008.8,292.0
2013-06-02,42.5,40.0,9.4,1009.4,77.4
2013-06-03,30.5,47.1,15.9,1011.2,110.2
2013-06-04,41.5,37.9,19.3,1010.4,47.4
2013-06-05,33.3,31.5,14.2,1012.4,67.7
2013-06-06,40.5,49.3,18.6,1014.5,164.2
2013-06-07,43.7,36.5,12.5,1007.9,148.6
2013-06-08,40.5,34.1,11.2,1012.6,84.0
2013-06-09,34.3,39.7,10.6,1006.4,269.0
2013-06-10,33.9,37.7,18.2,1005.6,12.5
2013-06-11,39.3,30.1,4.1,1011.2,240.6
2013-06-12,30.9,41.3,5.2,1009.9,359.8
2013-06-13,30.3,40.1,19.1,1013.1,244.7
2013-06-14,36.9,38.1,6.4,1009.8,129.9
2013-06-15,30.3,30.6,2.5,1008.0,161.8
2013-06-16,36.3,36.1,8.1,1009.7,13.2
2013-06-17,33.4,49.1,6.6,1010.7,126.0
2013-06-18,30.2,44.2,7.8,1006.9,202.9
2013-06-19,34.2,37.8,14.6,1014.6,298.9
2013-06-20,32.4,41.8,7.4,1012.1,146.4
2013-06-21,35.3,31.1,14.4,1006.8,47.1
2013-06-22,40.2,47.3,10.1,1014.1,226.8
2013-06-23,40.8,46.2,2.7,1009.5,232.6
2013-06-24,33.6,36.9,14.9,1005.7,29.8
2013-06-25,41.1,39.5,5.6,1011.9,157.3
2013-06-26,31.9,45.2,11.3,1013.0,38.7
2013-06-27,44.9,38.4,5.6,1014.4,126.7
2013-06-28,38.6,41.3,6.0,1014.6,158.7
2013-06-29,43.3,39.0,4.8,1007.1,148.7
2013-06-30,40.5,48.3,4.0,1008.0,101.3
2013-07-01,33.6,79.4,8.0,1010.9,154.8
2013-07-02,34.8,64.9,16.6,1006.4,81.2
2013-07-03,28.4,73.7,19.4,1008.0,248.8
2013-07-04,29.6,66.4,14.2,1010.7,94.7
2013-07-05,31.5,69.4,19.0,1006.5,350.4
2013-07-06,31.5,71.6,16.3,1007.3,225.4
2013-07-07,33.5,67.2,14.2,1005.6,301.5
2013-07-08,31.8,61.7,4.1,1008.3,231.0
2013-07-09,32.0,69.0,6.8,1014.0,172.1
2013-07-10,28.5,65.3,16.3,1005.8,185.2
2013-07-11,27.5,74.8,7.4,1013.8,262.6
2013-07-12,32.5,65.8,11.5,1006.5,311.7
2013-07-13,32.5,63.0,16.9,1011.2,31.5
2013-07-14,31.2,75.4,15.2,1010.6,118.1
2013-07-15,29.5,61.8,5.5,1014.2,183.4
2013-07-16,29.0,79.9,8.6,1012.3,174.8
2013-07-17,29.9,64.6,16.8,1007.7,54.1
2013-07-18,32.1,63.6,3.6,1010.7,13.9
2013-07-19,32.0,74.1,12.5,1010.0,80.4
2013-07-20,26.3,65.7,11.9,1014.5,60.2
2013-07-21,32.4,73.0,19.7,1008.6,93.6
2013-07-22,28.1,70.9,5.6,1006.3,143.0
2013-07-23,31.8,78.7,17.3,1008.1,253.6
2013-07-24,26.5,67.5,2.7,1013.7,218.6
2013-07-25,28.7,62.8,4.7,1009.1,162.9
2013-07-26,33.5,64.6,6.8,1013.5,191.8
2013-07-27,27.2,61.7,9.7,1006.3,15.4
2013-07-28,29.9,78.7,11.8,1008.3,309.4
2013-07-29,34.5,73.4,14.9,1005.7,17.0
2013-07-30,26.0,67.3,6.3,1014.6,300.6
2013-07-31,33.2,74.3,13.5,1013.9,3.0
2013-08-01,27.3,77.9,13.7,1013.2,117.6
2013-08-02,32.5,78.6,15.7,1012.6,233.7
2013-08-03,29.6,68.5,13.7,1007.7,122.6
2013-08-04,34.8,63.8,12.4,1013.5,15.2
2013-08-05,29.1,64.2,6.9,1005.2,100.3
2013-08-06,31.7,61.6,20.0,1012.0,270.1
2013-08-07,33.4,74.8,16.5,1014.9,126.0
2013-08-08,32.2,64.3,3.1,1010.7,295.3
2013-08-09,26.6,77.4,14.1,1007.7,19.3
2013-08-10,28.2,79.3,13.9,1008.5,290.0
2013-08-11,32.0,70.8,5.3,1011.6,112.8
2013-08-12,32.8,76.7,5.3,1009.2,111.3
2013-08-13,34.2,62.8,13.7,1005.9,45.6
2013-08-14,30.2,79.6,13.5,1010.9,153.7
2013-08-15,34.7,79.1,4.7,1006.4,180.3
2013-08-16,30.4,61.5,11.4,1013.8,333.0
2013-08-17,29.7,61.4,14.8,1009.4,151.9
2013-08-18,34.0,70.5,15.6,1009.8,60.4
2013-08-19,26.3,66.2,3.0,1012.6,223.1
2013-08-20,28.0,74.3,16.6,1012.9,88.4
2013-08-21,30.8,78.7,11.9,1014.5,97.1
2013-08-22,26.5,70.9,19.8,1012.9,341.3
2013-08-23,28.6,79.2,7.7,1013.2,223.6
2013-08-24,26.0,78.9,12.6,1006.6,192.6
2013-08-25,25.7,69.9,4.7,1007.9,71.8
2013-08-26,32.4,69.2,14.0,1009.0,60.3
2013-08-27,27.2,72.4,2.7,1013.2,134.4
2013-08-28,31.9,76.6,17.3,1011.1,359.6
2013-08-29,31.3,79.9,6.4,1014.6,81.6
2013-08-30,28.9,75.5,17.9,1010.1,176.7
2013-08-31,27.9,60.1,4.9,1006.9,101.9
2013-09-01,27.7,65.1,4.7,1006.2,176.7
2013-09-02,35.0,79.7,12.1,1011.0,101.8
2013-09-03,26.4,70.4,7.2,1005.1,27.4
2013-09-04,32.3,76.1,3.5,1014.2,61.7
2013-09-05,26.2,60.2,5.3,1006.9,87.8
2013-09-06,34.9,72.7,10.5,1009.8,324.7
2013-09-07,32.4,68.4,10.7,1008.5,242.9
2013-09-08,29.3,65.0,4.2,1012.7,196.1
2013-09-09,29.2,79.6,12.4,1014.6,23.2
2013-09-10,32.6,66.7,6.0,1009.9,178.4
2013-09-11,26.6,77.0,8.1,1013.9,197.6
2013-09-12,27.8,74.2,18.0,1009.3,126.3
2013-09-13,26.1,67.3,9.2,1006.0,16.3
2013-09-14,32.7,76.3,15.2,1012.3,42.6
2013-09-15,26.8,70.6,3.5,1012.2,207.8
2013-09-16,25.2,64.8,15.8,1008.8,104.1
2013-09-17,33.1,65.0,9.4,1006.9,16.7
2013-09-18,32.7,72.6,17.1,1013.8,72.0
2013-09-19,25.8,78.5,4.3,1011.7,212.2
2013-09-20,26.8,65.1,13.5,1013.9,287.3
2013-09-21,33.7,66.9,11.1,1009.1,355.5
2013-09-22,28.1,78.8,6.5,1011.2,34.6
2013-09-23,29.7,62.2,3.1,1012.7,296.4
2013-09-24,25.1,67.9,16.1,1008.0,16.2
2013-09-25,33.9,63.0,18.1,1007.4,290.9
2013-09-26,25.4,77.1,10.1,1012.2,219.3
2013-09-27,31.6,71.6,18.8,1010.7,332.7
2013-09-28,30.2,70.3,16.7,1009.4,252.7
2013-09-29,25.5,69.3,2.6,1005.7,350.4
2013-09-30,31.9,63.2,7.1,1011.3,36.2
2013-10-01,20.0,53.7,4.0,1013.5,249.7
2013-10-02,27.2,50.0,8.0,1008.7,38.6
2013-10-03,24.2,57.7,8.1,1007.6,35.1
2013-10-04,28.7,53.9,10.9,1006.8,256.2
2013-10-05,24.6,42.3,17.3,1008.2,220.8
2013-10-06,19.0,57.6,16.9,1006.6,34.5
2013-10-07,19.0,51.7,14.4,1013.1,350.6
2013-10-08,21.3,58.0,2.4,1015.0,22.2
2013-10-09,21.0,56.7,5.9,1009.7,127.2
2013-10-10,22.5,58.7,4.0,1005.3,60.8
2013-10-11,16.3,55.2,17.1,1006.8,346.4
2013-10-12,23.4,50.5,14.7,1011.2,47.6
2013-10-13,19.3,44.8,12.4,1012.4,50.7
2013-10-14,16.1,49.1,11.7,1009.6,198.6
2013-10-15,25.4,45.3,12.3,1009.8,222.3
2013-10-16,23.0,49.0,8.8,1012.4,295.2
2013-10-17,26.0,43.7,9.4,1010.2,358.4
2013-10-18,21.5,40.3,12.6,1011.4,113.9
2013-10-19,16.0,57.6,6.7,1012.1,285.9
2013-10-20,21.4,47.4,7.8,1014.7,328.2
2013-10-21,18.0,56.7,11.9,1014.6,246.7
2013-10-22,16.0,55.3,11.4,1013.6,342.9
2013-10-23,24.4,57.0,2.6,1006.6,184.5
2013-10-24,22.5,47.1,17.1,1011.8,72.4
2013-10-25,23.3,55.3,4.5,1009.3,86.5
2013-10-26,20.8,42.5,6.2,1005.7,19.3
2013-10-27,26.2,51.0,3.2,1010.0,316.7
2013-10-28,16.2,55.4,18.0,1009.8,302.7
2013-10-29,23.7,41.8,16.9,1007.6,102.1
2013-10-30,20.6,58.4,4.9,1015.0,192.6
2013-10-31,21.3,52.7,14.6,1013.8,269.8
2013-11-01,27.9,54.5,11.2,1011.0,71.7
2013-11-02,24.3,52.9,18.5,1012.0,190.6
2013-11-03,29.0,49.0,16.4,1014.2,325.2
2013-11-04,19.9,56.9,2.5,1008.1,289.5
2013-11-05,21.7,43.7,18.2,1006.1,147.2
2013-11-06,17.3,50.3,6.1,1010.6,88.6
2013-11-07,15.5,53.2,17.7,1009.5,140.6
2013-11-08,29.2,40.8,14.4,1005.8,173.2
2013-11-09,20.5,54.9,4.6,1007.0,210.1
2013-11-10,18.3,52.8,19.8,1007.2,281.0
2013-11-11,28.4,48.9,14.8,1010.6,183.5
2013-11-12,17.1,43.9,6.0,1014.3,77.5
2013-11-13,28.4,59.1,8.9,1013.2,65.7
2013-11-14,15.9,40.9,10.4,1013.6,236.4
2013-11-15,19.9,57.9,15.7,1014.4,167.8
2013-11-16,22.3,57.0,4.9,1009.5,297.6
2013-11-17,18.9,49.2,2.9,1008.9,30.9
2013-11-18,24.4,50.7,9.5,1011.5,9.6
2013-11-19,28.8,54.7,13.0,1012.2,198.5
2013-11-20,27.5,54.6,10.8,1008.4,296.1
2013-11-21,23.8,49.7,11.1,1007.8,317.2
2013-11-22,21.2,48.0,10.8,1013.4,114.3
2013-11-23,25.8,53.8,8.1,1010.3,0.8
2013-11-24,15.8,46.1,9.5,1006.6,189.8
2013-11-25,15.3,45.0,11.2,1007.8,228.0
2013-11-26,21.7,45.1,15.9,1009.3,340.6
2013-11-27,26.6,56.2,19.4,1008.4,302.4
2013-11-28,22.7,53.5,2.4,1007.8,101.8
2013-11-29,28.8,57.8,4.4,1007.3,159.1
2013-11-30,18.3,50.8,9.9,1014.1,82.8
2013-12-01,15.6,50.2,18.8,1013.1,210.0
2013-12-02,22.3,50.4,3.5,1013.0,55.0
2013-12-03,25.0,48.1,19.0,1014.2,209.1
2013-12-04,17.6,54.1,4.4,1006.6,266.0
2013-12-05,25.0,55.6,5.7,1006.7,326.0
2013-12-06,19.7,52.2,11.4,1008.6,328.3
2013-12-07,27.3,57.4,15.8,1010.3,134.3
2013-12-08,28.4,51.5,10.1,1012.7,227.0
2013-12-09,20.4,55.8,4.4,1011.4,255.8
2013-12-10,23.5,49.0,9.3,1015.0,345.7
2013-12-11,27.3,57.8,19.4,1013.0,240.4
2013-12-12,29.1,57.0,12.6,1008.5,323.5
2013-12-13,24.3,40.3,16.3,1011.0,59.1
2013-12-14,17.5,40.0,2.8,1012.8,21.1
2013-12-15,23.8,41.4,13.4,1011.7,21.3
2013-12-16,27.4,51.3,8.3,1011.1,5.1
2013-12-17,23.0,42.8,8.5,1011.9,102.4
2013-12-18,18.1,55.6,12.6,1013.8,244.9
2013-12-19,18.7,46.1,5.8,1013.3,343.6
2013-12-20,26.2,49.5,16.8,1005.2,138.0
2013-12-21,29.4,42.5,8.3,1010.7,349.6
2013-12-22,29.4,40.8,4.1,1011.5,51.5
2013-12-23,23.2,50.9,10.9,1010.4,360.0
2013-12-24,17.1,48.6,6.6,1014.9,325.7
2013-12-25,20.3,54.0,15.2,1013.4,48.1
2013-12-26,29.2,47.7,15.8,1007.2,242.6
2013-12-27,17.2,60.0,13.1,1006.6,304.9
2013-12-28,28.2,56.6,10.5,1011.7,291.1
2013-12-29,19.8,48.1,7.0,1008.1,264.0
2013-12-30,29.6,57.8,12.9,1012.4,172.4
2013-12-31,16.4,58.4,11.0,1014.7,189.0
2014-01-01,18.2,42.7,2.0,1014.7,77.6
2014-01-02,18.1,46.4,5.8,1009.0,142.4
2014-01-03,23.4,50.6,6.3,1012.1,4.0
2014-01-04,27.8,47.2,4.8,1014.8,3.7
2014-01-05,27.5,58.7,15.2,1012.3,30.8
2014-01-06,24.0,48.1,20.0,1014.5,261.4
2014-01-07,26.1,53.2,4.1,1014.8,242.0
2014-01-08,22.2,44.9,18.2,1009.9,267.0
2014-01-09,19.7,43.0,13.6,1011.2,93.2
2014-01-10,16.8,47.8,5.2,1014.3,167.9
2014-01-11,25.1,56.6,5.7,1014.2,338.6
2014-01-12,27.5,44.3,8.4,1010.4,1.5
2014-01-13,23.1,49.6,18.4,1013.2,288.7
2014-01-14,22.6,57.0,17.4,1010.4,61.7
2014-01-15,28.2,51.9,14.9,1008.2,234.5
2014-01-16,21.3,40.1,11.7,1009.8,110.7
2014-01-17,29.4,47.6,7.2,1006.5,258.7
2014-01-18,17.7,55.3,17.0,1013.6,187.6
2014-01-19,21.2,57.7,15.0,1008.5,339.5
2014-01-20,15.5,54.9,17.3,1011.4,43.5
2014-01-21,27.1,57.5,11.6,1007.6,261.6
2014-01-22,26.6,57.4,4.5,1010.4,117.9
2014-01-23,25.8,43.8,8.2,1013.5,218.3
2014-01-24,15.9,56.8,2.1,1006.2,231.1
2014-01-25,23.7,43.2,5.4,1010.9,147.8
2014-01-26,16.2,46.7,17.4,1009.4,292.1
2014-01-27,19.9,45.3,6.9,1014.1,15.2
2014-01-28,15.3,56.8,13.8,1006.6,114.2
2014-01-29,28.0,47.0,16.9,1006.3,322.4
2014-01-30,22.4,45.4,16.6,1008.1,270.3
2014-01-31,18.7,53.1,9.2,1014.7,186.6
2014-02-01,29.5,41.8,15.9,1012.4,107.3
2014-02-02,18.9,52.6,12.3,1013.5,359.4
2014-02-03,21.4,46.9,9.1,1012.5,358.0
2014-02-04,19.3,43.4,4.0,1011.6,161.8
2014-02-05,27.6,53.6,12.9,1005.2,53.5
2014-02-06,23.2,45.6,20.0,1008.5,173.9
2014-02-07,27.6,43.3,8.1,1014.7,224.2
2014-02-08,21.1,45.3,6.2,1010.1,300.2
2014-02-09,28.1,57.4,10.6,1007.5,358.9
2014-02-10,29.4,53.7,3.1,1014.2,342.9
2014-02-11,15.7,56.2,5.2,1008.2,267.1
2014-02-12,19.1,58.0,19.3,1009.0,271.4
2014-02-13,18.6,51.7,7.2,1008.6,79.1
